City Code,year_of_crash,month_of_crash,day_of_crash,hour_of_crash,minute_of_crash,atmospheric_conditions_name,atmospheric_conditions_1_name,atmospheric_conditions_2_name,number_of_fatalities
370,2016,1,8,23,28,Unknown,Unknown,No Additional Atmospheric Conditions,1
370,2016,12,18,99,99,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
370,2016,8,24,8,17,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
370,2016,2,5,18,50,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
370,2016,6,7,20,38,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,1,10,0,28,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,1,26,7,2,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,10,4,17,36,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,9,14,22,38,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,11,8,6,35,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,12,31,21,54,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,9,22,19,53,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,12,1,6,24,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,1,9,18,34,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,12,31,22,21,Rain,Rain,No Additional Atmospheric Conditions,1
370,2016,4,8,2,1,Rain,Rain,No Additional Atmospheric Conditions,1
370,2016,5,12,0,7,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,4,24,1,25,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,11,0,6,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,4,2,3,21,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,9,23,11,10,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,27,19,31,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,1,7,15,45,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,10,23,5,22,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,7,7,1,5,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,7,28,22,8,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,9,7,49,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,2,15,19,48,Clear,Clear,No Additional Atmospheric Conditions,2
370,2016,7,26,10,50,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,9,27,7,18,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,15,13,51,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,30,0,27,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,5,5,4,23,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,27,4,15,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,30,19,35,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,18,20,37,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,4,20,7,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,5,12,17,46,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,9,18,10,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,4,17,17,14,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,11,8,16,58,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,11,13,16,4,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,12,14,6,44,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,10,20,14,31,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,5,11,27,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,2,21,10,32,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,4,2,17,40,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,30,13,32,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,10,27,7,17,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,29,20,2,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,2,29,11,55,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,9,4,14,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,11,14,2,18,Clear,Clear,No Additional Atmospheric Conditions,2
370,2016,1,11,23,56,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,1,12,14,25,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,2,7,12,54,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,5,20,12,42,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,10,12,17,17,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,9,25,21,40,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,3,11,2,3,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,10,10,4,8,Clear,Clear,No Additional Atmospheric Conditions,3
370,2016,10,22,1,13,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,9,3,0,32,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,2,19,23,30,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,7,15,20,51,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,3,25,11,48,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,4,18,15,4,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,11,16,54,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,6,13,31,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,12,3,7,35,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,30,17,9,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,9,12,17,16,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,31,20,24,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,11,3,8,14,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,11,15,17,36,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,12,20,11,27,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,10,26,6,26,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,9,26,15,44,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,11,16,16,9,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,12,21,16,41,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,4,7,18,24,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,2,19,5,40,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,12,12,5,39,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
370,2016,10,2,10,35,Rain,Rain,No Additional Atmospheric Conditions,1
370,2016,9,26,13,24,Rain,Rain,No Additional Atmospheric Conditions,1
370,2016,12,30,18,33,Rain,Rain,No Additional Atmospheric Conditions,1
370,2016,10,21,13,33,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,1,24,21,39,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,21,21,21,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,14,23,25,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,19,4,11,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,11,22,53,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,9,23,23,7,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,12,3,0,52,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,3,20,13,15,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,3,21,15,43,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,12,20,1,52,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,3,24,20,5,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,10,11,15,35,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,11,2,22,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,5,31,1,33,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,2,27,14,45,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,6,12,19,32,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,8,8,11,0,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,4,27,3,39,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,12,30,18,12,Rain,Rain,No Additional Atmospheric Conditions,1
370,2016,4,19,23,4,Clear,Clear,No Additional Atmospheric Conditions,1
370,2016,11,7,14,23,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,8,19,22,48,Other,Other,No Additional Atmospheric Conditions,1
280,2015,8,4,21,45,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,10,25,2,57,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,11,11,1,33,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,12,5,1,3,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,4,27,23,21,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,11,20,21,22,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,11,23,11,26,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,7,19,0,55,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,4,11,12,57,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,10,12,0,54,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,3,6,21,32,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,2,6,11,9,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,6,21,5,3,Clear,Clear,No Additional Atmospheric Conditions,3
280,2015,6,15,21,57,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,9,15,11,45,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,10,24,22,26,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,7,4,14,48,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,5,9,10,30,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,7,23,11,14,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,6,15,11,8,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,7,20,22,45,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,3,20,22,19,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,3,7,1,20,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,4,12,22,25,Clear,Clear,No Additional Atmospheric Conditions,3
280,2015,4,1,8,32,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,10,15,4,37,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,3,23,21,19,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,12,13,22,33,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,7,13,8,23,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,10,25,19,32,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,6,28,2,7,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,3,7,3,53,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,5,30,21,59,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,2,27,3,52,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,10,15,3,4,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,5,1,1,9,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,3,18,18,28,Clear,Clear,No Additional Atmospheric Conditions,1
280,2015,10,4,0,47,Rain,Rain,No Additional Atmospheric Conditions,1
280,2015,1,13,21,10,Rain,Rain,No Additional Atmospheric Conditions,1
280,2015,10,27,21,45,Rain,Rain,No Additional Atmospheric Conditions,1
280,2015,1,13,18,37,Rain,Rain,No Additional Atmospheric Conditions,1
280,2015,4,13,5,47,Rain,Rain,No Additional Atmospheric Conditions,1
280,2015,12,25,0,5,Rain,Rain,No Additional Atmospheric Conditions,1
280,2015,4,18,4,37,Rain,Rain,No Additional Atmospheric Conditions,1
280,2015,3,1,0,8,Rain,Rain,No Additional Atmospheric Conditions,1
280,2015,11,9,5,28,Rain,Rain,No Additional Atmospheric Conditions,1
280,2015,5,4,20,46,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2015,2,1,2,49,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2015,6,4,15,8,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2015,3,21,15,21,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2015,11,4,10,46,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2015,1,7,12,2,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2015,1,12,9,59,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2016,2,7,7,23,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,3,12,3,24,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,10,16,3,6,Unknown,Unknown,No Additional Atmospheric Conditions,1
280,2016,1,1,2,7,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,4,18,4,34,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,6,30,23,57,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,8,9,23,58,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2016,9,17,4,52,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,2,28,3,50,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,9,4,0,56,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,5,26,13,25,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,9,4,3,47,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,11,10,10,5,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,8,7,3,49,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,6,22,3,59,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,3,16,1,10,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,11,18,9,53,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,9,7,15,0,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,1,20,13,45,Rain,Rain,No Additional Atmospheric Conditions,1
280,2016,4,3,3,20,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,8,30,20,39,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,9,24,13,58,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,11,5,4,7,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,8,27,6,30,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,4,12,22,50,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,1,11,18,50,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,8,6,15,43,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,5,10,12,30,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,9,14,2,31,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,5,8,1,5,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,4,23,2,51,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,5,28,10,35,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,12,24,5,40,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2016,3,8,18,18,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,1,9,3,6,Clear,Clear,No Additional Atmospheric Conditions,3
280,2016,9,29,11,42,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,5,8,1,50,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,1,11,18,54,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,4,6,17,40,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,9,1,11,47,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,9,20,6,45,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,9,22,20,35,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,4,11,3,53,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,8,10,17,21,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,2,11,19,15,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,1,31,9,19,Clear,Clear,No Additional Atmospheric Conditions,3
280,2016,5,26,16,53,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,8,12,18,46,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,3,18,10,38,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,4,16,18,51,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,4,15,18,59,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,10,21,7,30,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,2,10,12,54,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,11,28,6,50,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2016,12,1,22,43,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,4,14,0,41,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2016,5,1,1,59,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
280,2016,5,17,11,59,Rain,Rain,No Additional Atmospheric Conditions,1
280,2016,11,1,1,24,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,7,10,1,46,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,4,29,16,14,Clear,Clear,No Additional Atmospheric Conditions,1
280,2016,10,18,6,52,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,5,22,22,17,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
2210,2015,12,1,22,18,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,5,6,22,45,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,8,13,18,24,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,6,29,3,50,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,4,18,23,49,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,11,3,5,39,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,2,15,2,32,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,10,30,23,1,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,1,16,22,45,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,4,15,17,9,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,5,25,22,23,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,9,24,23,49,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,11,8,3,30,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,4,5,2,32,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,8,22,2,33,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,3,5,5,35,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,11,22,21,8,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,9,27,18,5,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,1,10,23,0,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,7,2,22,10,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,9,10,4,44,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,9,24,20,18,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,6,28,23,15,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,10,21,18,36,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,5,22,23,58,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,7,26,1,39,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,1,19,11,49,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,7,30,6,45,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,8,19,5,19,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,12,19,15,21,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,12,9,13,30,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,12,6,18,9,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,7,26,16,39,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,12,5,19,59,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,3,7,17,55,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,7,10,21,30,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,4,21,6,10,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,6,8,8,19,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,11,24,22,39,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,10,9,23,0,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,10,19,15,29,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,12,25,1,30,Clear,Clear,No Additional Atmospheric Conditions,2
2210,2015,5,28,13,13,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,5,14,18,30,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,2,10,15,32,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,6,16,10,0,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,4,17,20,31,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,7,11,3,43,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,1,17,6,0,Clear,Clear,No Additional Atmospheric Conditions,2
2210,2015,12,13,2,37,Clear,Clear,No Additional Atmospheric Conditions,2
2210,2015,6,1,18,33,Clear,Clear,No Additional Atmospheric Conditions,1
2210,2015,12,10,0,26,Clear,Clear,No Additional Atmospheric Conditions,1
